https://www.gutenberg.org/cache/epub/63203/pg63203-h.zip,Faust_A_Tragedy.zip
https://www.gutenberg.org/cache/epub/2527/pg2527-h.zip,The_Sorrows_of_Young_Werther.zip
https://www.gutenberg.org/cache/epub/52654/pg52654-h.zip,The_Autobiography_of_Goethe.zip
